@Fraulein_Antje @123Lenchen Weist du ob sie überhaupt noch im Land ist?	0.9987269	0.0012730998
@HeikoMaas Bin 1947 geboren und habe mit diesem ganzen Scheiß nichts am Hut! Basta!	0.007993052	0.99200696
@laetacara @SebRoloff Soll ich Lyoner und Maggi mitbringen?	0.9967133	0.0032867112
@sprachmittlerud @krippmarie Ja die von der Leyen....redet gerne wirr...kennen wir schon	0.021453813	0.9785462
"@Anarcho161Zecke Die ""Ehe für alle"" ist nun per Definition für Menschen gleichen und verschiedenen Geschlechts vorgesehen. Auch mit neuem Personenstand wird man also heiraten dürfen."	0.93346477	0.06653531
Ich bin tief bestürzt, ja fassungslos, dass sich jetzt auch noch Spitze d. Zentralkomitees d. Katholiken für einen Islam-Feiertag ausspricht	0.9085045	0.09149554
#Tuberkulose wurde vermehrt von #Flüchtlingen in Deutschland eingeschleppt. |LBR| Nicht nur dass sie von unser Geld leben, nein jetzt bringen sie auch noch Seuchen mit ins Land. Dank inkompetenter Politiker offener Grenzen, Bahnhofsklatscher und Toleranz Fanatiker.	0.024896817	0.9751032
@sissyzk Böhmermann ist der schlimmste Hetzer seit Göbbels #LaferLichterLuther	0.022392036	0.977608
Die Bundesregierung sollt künftig nur noch von @ClausStrunz befragt werden. #Bundestag	0.995908	0.0040919934
Simone Peter ist optische wie Marin Le Pen nur mit hässlicherer Haut. #Jamaika @peter_simone	0.82278633	0.17721364
@Sunsetmission69 @ProAsyl Es zeigt vor allem, das Rechtsterrorismus ein riesiges Problem ist und trotz NSU und Anschläge auf Flüchtlinge immer noch verharmlost wird.	0.99209857	0.007901402
@LarsWinter_ @teleherzog @janboehm @ZDF Ach ja, Böhmermann, sich wie immer primitiv in Szene setzen wollen 🤢 etwas mehr Niveau wäre gut 😜	0.9903944	0.009605559
@Frank_Pasemann @TinaHassel Wo ist eigentlich der jüdische Zentralrat, habe seit Monaten nichts mehr von ihm gehört.Wenn ein Deutscher die Juden kritisiert, dann herrscht im Zentralrat Ausnahmezustand!Bei Moslems ducken sie sich feige ab.	0.0073717968	0.9926282
@Volker_Beck @fdp Nein. Die FDP arbeitet mit AfD und Linkspartei nicht zusammen. CL	0.9980926	0.0019073797
@Beatrix_vStorch Claudia Roth ist eine Schande für Deutschland. Und eine Peinlichkeit für JEDE Partei.	0.078006424	0.92199355
@Einzelfallinfos @ibikus31 Die Zeit des kuschelns ist vorbei. Wir haben den Moslems und Islamisten Offiziell den Krieg erklärt. Ein neuer Kreuzung. Sie wollten es nicht anders. 800 Jahre haben wir dem Islam Zeit gegeben um sich zu ändern.	0.005649377	0.9943506
Fakt ist: SPD-regierte Länder blockieren Einstufung von Tunesien, Algerien und Marokko als sichere Herkunftsstaaten! #TVDuell	0.9993055	0.0006945331
"Am 16. Januar wird in Berlin verhandelt, ob der Präsident des Zentralrats der Juden, Josef #Schuster, davon sprechen darf, dass Wolfgang #Gedeon (AfD-MdL BaWü) ""Holocaust-Leugnung"" betreibe. |LBR| Schuster hatte eine entsprechende Unterlassungserklärung verweigert."	0.99978644	0.00021360508
@ainyrockstar @welt Oje Lindner....die gleiche Pfeife wie einst Westerwelle..!!	0.0058226865	0.99417734
@Karl_Lauterbach Da erkennt man, mit was für jämmerlichen Deppen die abgefuckte SPD aus Machtgeilheit 4 Jahre das Volk verraten und verkauft hat !!!	0.13191436	0.8680856
@chteffie Danke! Wir teilen die Aufregung. Morgen früh wissen wir mehr	0.9997042	0.00029577798
@MartinaRenner @dieLinke @GBA_b_BGH Es gibt wichtigeres wie z.B Asylantenterror!	0.08787532	0.91212463
@anna_IIna Wir haben wirklich nette Gesellschaft unter uns....	0.99673104	0.003268967
@journ_ali @kelghazzali Welche Rechte vom Muslimen sind denn in Europa in Gefahr?	0.71247053	0.28752947
@heinrichwiechm1 Sarkasmus ist die manchmal letzte Möglichkeit, sich vor diesem ganzen Asyl - und Migranten-Wahnsinn zu schützen....	0.11135747	0.88864255
Ach ja, so viel Presse heute, wir konnten noch gar nicht alles lesen und sehen. Ein aufregender Tag X :-) Wir hoffen ihr findet die Zukunft genauso spannend wie wir	0.9731876	0.026812352
Gauck sprach d. DEMOKRATIE d. Weimarer Republik an &gt; jedoch histor. Fakt ist, es war eine Plutokratie, gekennz. v Uneinigkeit u SPD-Führung😜	0.9985726	0.0014273986
Imad Karim ist wieder online. Widerstand lohnt sich!	0.9898144	0.010185529
Auf die SPD konnte man sich schon lange nicht mehr verlassen. Ich hoffe in vier Jahre sind die Brüder weg vom Fenster.	0.99605197	0.0039481176
@hubertus_heil Ausgerechnet die scheinheiligen Heuchler aus der abgefuckten SPD reissen das Maul auf. SPD - SCHMAROTZER, PÄDOPHILE UND DENUNZIANTEN !!!	0.00033211886	0.9996679
welches Meth nimmt eigentlich @DoroBaer? Ihre Haut sieht ja fürchterlich aus und dann das ständige blinzeln #furchtbar #maischberger	0.1522624	0.8477376
@ndaktuell @dieLinke Die Caritativen Einrichtungen sind mir jetzt sowas von scheissegal! Habe Austritt aus der Kirch beantragt.!!!!!!!!	0.02712567	0.97287434
Wer schützt eigentlich psychisch Kranke Menschen vor pauschalen Vorurteilen?	0.9883894	0.011610636
"Bin gerade aus Polen zurück, im Szczeciner Rathaus lacht man sich über Merkels naives Kontern (Trump) krumm u. meinte: ""dümmer geht`s nicht"""	0.003493054	0.99650687
In der Schule war Martin Schulz ein Versager. Jetzt sollen die |LBR| deutschen Steuerzahler die Schulden der Griechen übernehmen. |LBR| Pfui Deibel.	0.0076073916	0.99239254
@HartmutSchrewe Da er nicht in einer Kirche oder kirchlichen Stätte aufgetreten ist, fällt das nicht in unsere Zuständigkeit.	0.9999422	5.786144e-05
"@Platiniumray Dieses Arschloch vom Wetterdienst auf Hiddensee sprach gestern Abend von ""einigen Flocken"" 😡"	0.01188413	0.9881159
@Sepiroth1986 In den Gulagexpress und dann ab ins sibirische arbeitslager	0.005103579	0.99489635
@GoeringEckardt Wer nichts in einer Renten- oder Krankenversicherung einbezahlt hat, darf auch keine Leistungen über Sozialniveau erwarten!	0.998324	0.0016760516
@AfD @Joerg_Meuthen Ich vermute das Schulz der Merkel zuvorgekommen ist...das war wohl Inhalt ihrer eigenen Rede zum späteren Zeitpunkt... |LBR| Das dieses beabsichtigt wird steht allerdings schon länger fest....!	0.9925289	0.007471106
Mareike beantwortet heute gegen 14 Uhr auf @DKultur im #Kompressor, wie man sich bei uns anmeldet&amp;wie die Finanzierung der Miete klappt!	0.9976605	0.0023395303
@SusanBrenning In Sachen Verrat war die Kirche schon immer groß.	0.025113031	0.97488695
@dushanwegner Es ist eindeutig und unmissverständlich.....unsere humanitäre Haltung ist falsch naiv und dumm, vollkommen im Arsch.	0.002810701	0.99718934
"@stefanolix Siehst Du denn ""Hass im Netz"" als eine problematische gesellschaftliche Sache an?"	0.97139144	0.028608609
Es wird ja viel durcheinander gebracht. Daher zur Aufklärung: |LBR| Eine Intersexueller kann per definition weder trans- noch homosexuell sein.	0.9990472	0.00095273345
@MalteKaufmann @Heinrich_Krug So ist es richtig...alles im Namen der Menschlichkeit hat sich nicht bewährt....!	0.69121957	0.30878046
Jetzt warte ich nur noch darauf bis sich der Grüne Anal Ritter Volker Beck zu Wort meldet. Aber der Pudert sich gerade die Nase. :-)	0.0035540336	0.99644595
"Der Weg zum Erfolg führt in der CDU durch Merkels Ar***, Hirn braucht man nicht, Bsp. Altmaiers letzte ""Wahl-Äußerung"" &gt; dieser Vollpfosten😜"	0.002771801	0.9972282
@maybritillner @ZDF Wenn ich den Altmaier sehe kommt mir die Wurst.	0.110642865	0.88935715
Fakt: Es sterben jedes Jahr mehr Menschen an H2O, als an #Glyphosat. |LBR| (Bitte nicht den Grünen erzählen, die wollen sonst H2O verbieten)	0.94421744	0.05578262
Die Grünen bleiben nur gefühlte Schwesterpartei der @CDU. Wer bei Merkel Minister wird oder bleibt entscheidet immer noch @CSU. #Glyphopsat #schmidt	0.9922226	0.0077773747
@heutejournal Ich hoffe dieses islamistische Dreckschwein wurde ohne Narkose operiert.	0.9454196	0.054580428
Donald Trump ist ein Großmaul, das die Fakten zu den verkauften Autos |LBR| in D und USA nicht kennt. Er möge sein Maul halten.	0.024090072	0.97591
@ph1664068 Nichts auf der Welt kann einem Menschen die Mutter ersetzen. Diese Fotos sagen mehr als 1000 Worte.	0.97247916	0.027520865
"@FrlUrban Vielmehr - Liebe passiert manchmal einfach. Sie fragt nicht: ""Wer bist du und wie definierst du dich?"" Sie geschieht."	0.9895783	0.010421672
Der Schnellhuber hat sein Diplom auch von der Gender-Uni Tuntenhausen, oder? |LBR| #gruene #bdk17	0.7840199	0.21598011
"#Bischof Dr. Matthias Ring: ""Glaube ist ein tägliches Prebiszit ... ich muss mich jeden Tag neu bekennen"" - #aksynode16 #altkatholisch"	0.9999157	8.429606e-05
@IAMMASCHO @RAIMINEM Hitler wollte uns nur von der Roten Pest befreien ausserdem hatte Polen schon 1935 den Plan gehabt Deutschland anzugreifen Hitler ist ihnen nur zuvor gekommen	0.006006453	0.9939936
@ndaktuell Typisch,Demokraten werden ausgewiesen und der Mob von Nafris darf bleiben!Armes Europa.	0.0099455435	0.9900545
Schwarz-schwarze Sondierung dauert nach 7 Stunden weiter an. Teilnehmer haben gerade alle Abendtermine abgesagt. @CDU @CSU #Jamaika	0.9996234	0.0003766122
@mountainman1977 @MiataMuc Was hast Du gedacht, als Du zum ersten Mal erfahren hast, daß es Schwule gibt?	0.76184434	0.23815563
du kannst gar nichts @GoeringEckardt ! verblödete Studienabbrecherin. #illner	0.0057245875	0.9942754
@slow_haus @JochenBittner Die meisten Verletzungen von Menschenrechten werden dort begangen, wo nichtweiße Männer leben. |LBR| Bad Luck 😎	0.9692965	0.030703431
@MiataMuc Von mir aus darfst Du alles. |LBR| Außer meine Autorität in Frage stellen.	0.9008096	0.09919043
@HPStauch @Margit030 So muss man mit dem Migrantenpack umgehen!	0.050967842	0.9490321
@obskurOlaph Die FDP hat es doch richtig gemacht. Sondiert und die Idiotie erkannt. Und daraufhin die Sondierung abgebrochen.	0.99972874	0.0002712891
"@RegSprecher @iaamesse Merkel hat soviel Ahnung vom Auto, wie die ""berühmte"" Kuh vom Sonntag!"	0.014372178	0.9856278
Verdammt nochmal, Ihr Afrikaner. Fangt endlich an, Eure Probleme |LBR| selbst zu lösen. Nur die besser Gestellten können abhauen.	0.0194141	0.9805859
Ein ehemaliger Schüler von mir, Rohollah, wurde dieses Jahr nach einem komplett unfairen Verfahren (wir bei AiN haben davon leider erst erfahren, als bereits alle Instanzen erschöpft waren) nach Afghanistan deportiert.	0.9994286	0.0005714442
Der grundgesetzliche besondere Schutz von Ehe und Familie gilt auch für Migranten. #Integration	0.9934714	0.006528605
Dortmund:Leipzig |LBR| Die großmäuligen Dortmunder werden von Leipzig hergespielt. Großartig!	0.9918473	0.008152677
@KonseqLiberal @MiataMuc Glaub ihm nicht alles. Sexuelle Anziehungskraft ist bei Männern nicht vom Beruf abhängig.	0.96716994	0.0328301
@Alltags_Kotze Dein Feminismus und Genderquatsch steht Dir im Weg	0.9723396	0.027660457
@spox Hoffentlich sitzt er bei den Bayern dauernd auf der Ersatzbank!	0.9747986	0.025201436
"Selbstmordanschlag in Manchester, alle Medien geilen sich förmlich daran auf, ohne ""Ursachen"" zu erwähnen."	0.014411111	0.98558885
Nach einer Debatte über die Zukunft der #DIG und des #JuFo besuchen wir nun eine Ausstellung im Anne-Frank-Zentrum #Israelpedia #Frankfurt	0.9999552	4.4877295e-05
@MiriamOzen Selbst die Lüge, das es keinen Anstieg der Kriminalität in Altena gibt ist mit wenigen klicks im Netz wiederlegbar	0.9996226	0.00037738815
@RegSprecher Der hat und brauchte nicht solche Lügen und Märchen den Bürgern zu verklickern, wie Sie Herr Seibert! Aber es gibt eben Leute, die für Geld ALLES labern!	0.026045017	0.973955
@RenateKuenast Vielleicht sollte man erst einmal das Wörtchen Hass-Kommentare gesetzlich definieren bevor man hier irgendetwas unter Strafe stellt. Wo hört die Meinungsfreiheit auf und fangen Hasskommentare an?	0.99535143	0.0046485905
Man kann sämtliche Sexismus-Debatten der letzte Jahre auf ein Wort reduzieren: Schwachsinn.	0.3551502	0.6448498
@c_vogt @Grals_Hueter @JTrittin Hat der Trittin wieder vom Chem Özdemirs Gras geraucht?	0.0017653728	0.9982346
Für @DoroBaer wäre ein bisschen abnehmen nicht verkehrt. #maischberger	0.97226727	0.027732786
"In der aktuellen ZEIT ist ein Abdruck meines Buches ""Mohamed. Eine Abrechnung"" erschienen!"	0.999584	0.00041593524
@MarcusPretzell @FraukePetry Du bist einfach nur noch lächerlich @MarcusPretzell . #Bundestag	0.9891382	0.010861791
Türkeiurlaub gestrichen. Keinerlei Vergünstigungen für Türkei. Bis sich dort die |LBR| Demokraten gegen den irren Sultan wehren und ihn davonjagen	0.0029835706	0.99701643
@thie_no Dann nutzen Sie einfach nicht antisemitische Stereotypen gegenüber uns #Juden, dann muss man ihnen auch nicht #Antisemitismus vorwerfen!	0.9998385	0.00016150884
Pünktlich zum Wahlkampfauftakt ziehen sich unsere politi. Raubtiere Berlins d. Lammfell über, um weitere Jahre im gleichen Trott zu agieren😜	0.0063866745	0.9936133
Davor warne ich seit Jahren: Wir müssen handeln, sonst werden wir behandelt. Ja, wir werden von radikalen Islamisten, Fundamentalisten, Salafisten und Dschihadisten in unserem Land behandelt und in eine Ecke gezwungen, in der wir Stück für Stück unsere Freiheiten aufgeben.	0.007858078	0.99214196
@Pirat_Bernie @mlooks Nee, Scheiße kommt woanders raus.	0.23694143	0.76305854
ekelhaft Claudia Roth wieder im Fernsehen sehen zu müssen #Bundestag	0.023846816	0.97615325
@DerDoktorant Ich weiß nicht, ob die Aussage richtig ist. Das habe ich doch bereits gesagt.	0.99836165	0.001638353
@Mama_arbeitet @annika_schach @herr_unbekannnt Können Sie die Frage beantworten? Warum sind 30 Prozent Frauen im Bundestag problematisch?	0.99443805	0.005561928
Das Krebsgeschwür, das jeden Frieden im Nahen Osten verhindert, ist der dem Islam inhärente Herrschaftanspruch über andere Kulturen, und der dem Islam inhärente Antisemitismus. |LBR| #IStandWithIsrael |LBR| #Jerusalem	0.5579114	0.4420886
Das Foto des Jahres finde ich pietätlos u. Ausdruck dafür, wie tief die von der Politik vorgelebte Hetze gegen RU in Medien verwurzelt ist 🤢	0.57136923	0.42863074
"Heute Abend um 19:30 in Koeln, werde in der Buchhandlung Ludwig am Hauptbahnhof aus ""Mohamed"" lesen!"	0.9997092	0.00029077896
@SilkeBurmester @WieVieleFrauen Tja, nur ne Vagina zu haben, reicht halt nicht.	0.12971425	0.87028575
In England wird die Meinungsfreiheit noch groß geschrieben auch ein Grund für den Brexit.	0.99111825	0.008881772
@_teatimecookie_ Männer mögen Titten. Gewöhn Dich dran.	0.5474342	0.45256576
Trump |LBR| #Dekrete für Amerikaner = o.k. |LBR| #Dekrete die andere Staaten adressieren oder bedrohen sind nicht akzeptabel |LBR| zB Iran	0.9428877	0.057112273
Ohne #Alkohol gäbe es keinen #Alkoholismus |LBR| Ohne #Islam gäbe es keinen #Islamismus |LBR| Beides muss weg	0.026688663	0.9733113
